data_venda;vendas_dia;faturamento_dia;unidades_dia;ano;mes;dia_semana;log_faturamento
2024-02-04 23:18:15.225659;151;27807.4;373;2024;2;6;10.233093412311492
2024-02-05 23:18:15.225659;141;27431.6;336;2024;2;0;10.219487366169528
2024-02-06 23:18:15.225659;146;31939.00001;373;2024;2;1;10.371614422082091
2024-02-07 23:18:15.225659;152;27092.5;369;2024;2;2;10.207049125700081
2024-02-08 23:18:15.225659;112;22601.80001;271;2024;2;3;10.025829071833906
2024-02-09 23:18:15.225659;138;24414.1;346;2024;2;4;10.102957072330092
2024-02-10 23:18:15.225659;148;28134.4;361;2024;2;5;10.244783848933546
2024-02-11 23:18:15.225659;138;28015.3;333;2024;2;6;10.240541762635063
2024-02-12 23:18:15.225659;138;27058.3;334;2024;2;0;10.205786032949682
2024-02-13 23:18:15.225659;129;23251.2;313;2024;2;1;10.054155030194881
2024-02-14 23:18:15.225659;134;29363.2;337;2024;2;2;10.28753152426864
2024-02-15 23:18:15.225659;130;28984.20001;335;2024;2;3;10.274540634215784
2024-02-16 23:18:15.225659;126;24227.5;301;2024;2;4;10.095284905167073
2024-02-17 23:18:15.225659;144;29610.7;357;2024;2;5;10.295924832483708
2024-02-18 23:18:15.225659;155;29056.4;364;2024;2;6;10.277028463059649
2024-02-19 23:18:15.225659;126;23975.0;317;2024;2;0;10.084808608996498
2024-02-20 23:18:15.225659;137;28728.3;326;2024;2;1;10.265672786901014
2024-02-21 23:18:15.225659;123;24810.3;303;2024;2;2;10.119054473539629
2024-02-22 23:18:15.225659;157;31825.50001;408;2024;2;3;10.368054555386363
2024-02-23 23:18:15.225659;156;33170.0;398;2024;2;4;10.409431279210512
2024-02-24 23:18:15.225659;165;32525.20001;405;2024;2;5;10.389801197703946
2024-02-25 23:18:15.225659;146;31670.5;361;2024;2;6;10.3631725018465
2024-02-26 23:18:15.225659;141;28767.4;348;2024;2;0;10.267032841512837
2024-02-27 23:18:15.225659;122;24831.80001;305;2024;2;1;10.119920639361544
2024-02-28 23:18:15.225659;130;29589.2;334;2024;2;2;10.29519850441163
2024-02-29 23:18:15.225659;132;22881.6;322;2024;2;3;10.038132075401249
2024-03-01 23:18:15.225659;134;27251.3;339;2024;3;4;10.212893200199325
2024-03-02 23:18:15.225659;148;33696.6;387;2024;3;5;10.425181897187219
2024-03-03 23:18:15.225659;144;28239.40001;359;2024;3;6;10.248508856166918
2024-03-04 23:18:15.225659;131;28909.00001;359;2024;3;0;10.271942835356294
2024-03-05 23:18:15.225659;138;30478.50001;364;2024;3;1;10.324809605794647
2024-03-06 23:18:15.225659;136;28361.5;339;2024;3;2;10.252823129088098
2024-03-07 23:18:15.225659;143;28735.5;361;2024;3;3;10.265923370727835
2024-03-08 23:18:15.225659;147;26712.7;372;2024;3;4;10.192931821407361
2024-03-09 23:18:15.225659;123;23221.3;307;2024;3;5;10.052868302887417
2024-03-10 23:18:15.225659;145;31131.1;363;2024;3;6;10.34599472020312
2024-03-11 23:18:15.225659;132;27711.0;344;2024;3;0;10.229620811362162
2024-03-12 23:18:15.225659;142;25606.3;363;2024;3;1;10.150632746068338
2024-03-13 23:18:15.225659;120;26363.60001;313;2024;3;2;10.179777480599723
2024-03-14 23:18:15.225659;143;30024.7;371;2024;3;3;10.309808960581499
2024-03-15 23:18:15.225659;138;28850.1;336;2024;3;4;10.269903399458949
2024-03-16 23:18:15.225659;141;27245.4;337;2024;3;5;10.21267668127234
2024-03-17 23:18:15.225659;129;26116.4;319;2024;3;6;10.170357037853945
2024-03-18 23:18:15.225659;125;26032.1;320;2024;3;0;10.167124084251384
2024-03-19 23:18:15.225659;135;29217.5;349;2024;3;1;10.28255734928476
2024-03-20 23:18:15.225659;113;25089.9;302;2024;3;2;10.13026050958201
2024-03-21 23:18:15.225659;130;26080.7;318;2024;3;3;10.168989197965281
2024-03-22 23:18:15.225659;125;21967.5;286;2024;3;4;9.997364888127471
2024-03-23 23:18:15.225659;159;28624.9;372;2024;3;5;10.262067181410316
2024-03-24 23:18:15.225659;157;28234.7;409;2024;3;6;10.248342413724538
2024-03-25 23:18:15.225659;136;26907.1;320;2024;3;0;10.20018263550547
2024-03-26 23:18:15.225659;118;23857.1;298;2024;3;1;10.079879061299282
2024-03-27 23:18:15.225659;151;33395.1;389;2024;3;2;10.416194405679992
2024-03-28 23:18:15.225659;150;28142.5;364;2024;3;3;10.245071701043518
2024-03-29 23:18:15.225659;118;21888.8;299;2024;3;4;9.993776053883119
2024-03-30 23:18:15.225659;144;28994.60001;358;2024;3;5;10.274899373664288
2024-03-31 23:18:15.225659;138;27309.40001;354;2024;3;6;10.21502286137623
2024-04-01 23:18:15.225659;147;29532.1;358;2024;4;0;10.293266947216651
2024-04-02 23:18:15.225659;161;35175.3;405;2024;4;1;10.468127839366467
2024-04-03 23:18:15.225659;164;31122.00001;393;2024;4;2;10.34570237499563
2024-04-04 23:18:15.225659;147;30981.8;364;2024;4;3;10.341187490777651
2024-04-05 23:18:15.225659;129;23997.9;329;2024;4;4;10.08576327494637
2024-04-06 23:18:15.225659;153;34113.9;410;2024;4;5;10.43748951798332
2024-04-07 23:18:15.225659;142;26477.40001;329;2024;4;6;10.184084585642346
2024-04-08 23:18:15.225659;138;24367.30001;336;2024;4;0;10.10103838669737
2024-04-09 23:18:15.225659;156;30951.8;395;2024;4;1;10.34021874251829
2024-04-10 23:18:15.225659;140;24512.6;329;2024;4;2;10.106983344561488
2024-04-11 23:18:15.225659;143;31711.80001;373;2024;4;3;10.36447566417024
2024-04-12 23:18:15.225659;134;27038.30001;332;2024;4;4;10.20504664261768
2024-04-13 23:18:15.225659;136;27438.2;335;2024;4;5;10.21972792689587
2024-04-14 23:18:15.225659;130;23925.1;306;2024;4;6;10.082725192275738
2024-04-15 23:18:15.225659;138;26059.3;342;2024;4;0;10.1681683625082
2024-04-16 23:18:15.225659;132;24577.5;323;2024;4;1;10.109627356034151
2024-04-17 23:18:15.225659;150;30743.3;388;2024;4;2;10.333459890198633
2024-04-18 23:18:15.225659;142;29091.3;349;2024;4;3;10.278228813334557
2024-04-19 23:18:15.225659;131;27440.2;327;2024;4;4;10.21980081266204
2024-04-20 23:18:15.225659;139;25010.70001;337;2024;4;5;10.127098994772307
2024-04-21 23:18:15.225659;142;29046.3;354;2024;4;6;10.276680814759194
2024-04-22 23:18:15.225659;145;28364.1;370;2024;4;0;10.252914795225985
2024-04-23 23:18:15.225659;134;27093.7;341;2024;4;1;10.207093415785383
2024-04-24 23:18:15.225659;138;27170.3;336;2024;4;2;10.209916548165719
2024-04-25 23:18:15.225659;127;22010.3;323;2024;4;3;9.999311236838084
2024-04-26 23:18:15.225659;158;33571.5;406;2024;4;4;10.42146255845533
2024-04-27 23:18:15.225659;133;26367.60001;328;2024;4;5;10.179929187683918
2024-04-28 23:18:15.225659;157;31754.2;401;2024;4;6;10.365811770437993
2024-04-29 23:18:15.225659;153;28463.9;380;2024;4;0;10.256427028292766
2024-04-30 23:18:15.225659;143;30615.30001;370;2024;4;1;10.329287826182167
2024-05-01 23:18:15.225659;122;24583.6;301;2024;5;2;10.109875509630296
2024-05-02 23:18:15.225659;129;23261.8;297;2024;5;3;10.054610797159667
2024-05-03 23:18:15.225659;130;25443.8;307;2024;5;4;10.144266678901651
2024-05-04 23:18:15.225659;134;24086.2;326;2024;5;5;10.089435858052433
2024-05-05 23:18:15.225659;131;25394.60001;318;2024;5;6;10.142331210048177
2024-05-06 23:18:15.225659;149;31066.1;378;2024;5;0;10.343904660406148
2024-05-07 23:18:15.225659;162;33096.00001;395;2024;5;1;10.40719792311866
2024-05-08 23:18:15.225659;129;23494.5;306;2024;5;2;10.06456419243412
2024-05-09 23:18:15.225659;121;25390.9;304;2024;5;3;10.142185504510168
2024-05-10 23:18:15.225659;138;33788.0;385;2024;5;4;10.427890584715806
2024-05-11 23:18:15.225659;153;29222.7;376;2024;5;5;10.28273530288725
2024-05-12 23:18:15.225659;133;25306.4;330;2024;5;6;10.138852122067293
2024-05-13 23:18:15.225659;167;30199.7;406;2024;5;0;10.315620381902283
2024-05-14 23:18:15.225659;142;27415.0;328;2024;5;1;10.218882063554444
2024-05-15 23:18:15.225659;154;27645.4;376;2024;5;2;10.227250799558858
2024-05-16 23:18:15.225659;143;30479.9;371;2024;5;3;10.324855536923708
2024-05-17 23:18:15.225659;144;27365.8;358;2024;5;4;10.217085878867728
2024-05-18 23:18:15.225659;127;23846.7;314;2024;5;5;10.079443055607532
2024-05-19 23:18:15.225659;130;25525.8;333;2024;5;6;10.147484159645433
2024-05-20 23:18:15.225659;152;31799.7;395;2024;5;0;10.367243581104612
2024-05-21 23:18:15.225659;165;35586.8;410;2024;5;1;10.479758161477
2024-05-22 23:18:15.225659;144;28071.4;341;2024;5;2;10.242542166235344
2024-05-23 23:18:15.225659;136;28819.4;347;2024;5;3;10.268838748707717
2024-05-24 23:18:15.225659;122;24984.5;307;2024;5;4;10.126050935585273
2024-05-25 23:18:15.225659;127;25618.10001;328;2024;5;5;10.151093446418407
2024-05-26 23:18:15.225659;133;23237.1;305;2024;5;6;10.053548452029872
2024-05-27 23:18:15.225659;147;30904.30001;370;2024;5;0;10.338682969536954
2024-05-28 23:18:15.225659;144;32433.20001;369;2024;5;1;10.386968700937249
2024-05-29 23:18:15.225659;151;30086.90001;365;2024;5;2;10.311878376892855
2024-05-30 23:18:15.225659;119;22112.6;287;2024;5;3;10.003948082849762
2024-05-31 23:18:15.225659;152;28979.2;366;2024;5;4;10.274368117162108
2024-06-01 23:18:15.225659;132;26208.2;325;2024;6;5;10.173865773150366
2024-06-02 23:18:15.225659;136;26378.0;347;2024;6;6;10.180323518047112
2024-06-03 23:18:15.225659;136;27468.30001;332;2024;6;0;10.220824296784306
2024-06-04 23:18:15.225659;139;25278.7;333;2024;6;1;10.137756981101772
2024-06-05 23:18:15.225659;132;30792.9;366;2024;6;2;10.335071897398738
2024-06-06 23:18:15.225659;150;28237.1;355;2024;6;3;10.248427408890489
2024-06-07 23:18:15.225659;142;28638.3;357;2024;6;4;10.262535179435105
2024-06-08 23:18:15.225659;123;25148.40001;298;2024;6;5;10.132589318782083
2024-06-09 23:18:15.225659;136;25838.3;349;2024;6;6;10.159651867746321
2024-06-10 23:18:15.225659;141;26162.6;346;2024;6;0;10.172124410782002
2024-06-11 23:18:15.225659;133;27398.1;321;2024;6;1;10.218265445121368
2024-06-12 23:18:15.225659;140;26091.0;335;2024;6;2;10.169384032915987
2024-06-13 23:18:15.225659;155;32138.8;382;2024;6;3;10.377850416496784
2024-06-14 23:18:15.225659;143;32856.1;385;2024;6;4;10.399923134501343
2024-06-15 23:18:15.225659;151;29682.9;388;2024;6;5;10.298360090266131
2024-06-16 23:18:15.225659;141;26576.50001;352;2024;6;6;10.18782027253902
2024-06-17 23:18:15.225659;136;27984.2;340;2024;6;0;10.239431077985648
2024-06-18 23:18:15.225659;136;27202.6;357;2024;6;1;10.211104596467388
2024-06-19 23:18:15.225659;144;28243.4;344;2024;6;2;10.24865048683591
2024-06-20 23:18:15.225659;136;30057.5;333;2024;6;3;10.310900761862309
2024-06-21 23:18:15.225659;131;25782.4;340;2024;6;4;10.157486152979404
2024-06-22 23:18:15.225659;125;23893.1;303;2024;6;5;10.081386845519495
2024-06-23 23:18:15.225659;139;28539.0;319;2024;6;6;10.259061891030827
2024-06-24 23:18:15.225659;115;23502.8;299;2024;6;0;10.06491738918753
2024-06-25 23:18:15.225659;150;29971.8;386;2024;6;1;10.308045582706795
2024-06-26 23:18:15.225659;129;29329.6;341;2024;6;2;10.286386618632356
2024-06-27 23:18:15.225659;131;24191.1;334;2024;6;3;10.0937814125686
2024-06-28 23:18:15.225659;157;34219.90002;400;2024;6;4;10.44059184809389
2024-06-29 23:18:15.225659;137;27468.4;336;2024;6;5;10.220827936841314
2024-06-30 23:18:15.225659;150;29505.1;353;2024;6;6;10.292352300612961
2024-07-01 23:18:15.225659;140;26492.6;336;2024;7;0;10.184658473372252
2024-07-02 23:18:15.225659;134;26211.30001;328;2024;7;1;10.173984045615024
2024-07-03 23:18:15.225659;138;26695.4;337;2024;7;2;10.192284003837088
2024-07-04 23:18:15.225659;156;33535.30001;383;2024;7;3;10.420383713549574
2024-07-05 23:18:15.225659;140;26006.1;358;2024;7;4;10.16612485664798
2024-07-06 23:18:15.225659;149;27018.1;358;2024;7;5;10.204299302299193
2024-07-07 23:18:15.225659;131;24284.9;337;2024;7;6;10.097651214006671
2024-07-08 23:18:15.225659;139;24861.4;347;2024;7;0;10.121111901032469
2024-07-09 23:18:15.225659;143;27599.6;346;2024;7;1;10.225592790599384
2024-07-10 23:18:15.225659;140;28084.30001;342;2024;7;2;10.243001587124184
2024-07-11 23:18:15.225659;140;24868.0;322;2024;7;3;10.12137732690179
2024-07-12 23:18:15.225659;134;23144.0;320;2024;7;4;10.04953405346537
2024-07-13 23:18:15.225659;141;29293.9;364;2024;7;5;10.285168718421263
2024-07-14 23:18:15.225659;153;27081.5;386;2024;7;6;10.206643041819722
2024-07-15 23:18:15.225659;142;30158.5;350;2024;7;0;10.314255243735134
2024-07-16 23:18:15.225659;130;25652.0;324;2024;7;1;10.152415802824065
2024-07-17 23:18:15.225659;127;25719.3;301;2024;7;2;10.155035842358181
2024-07-18 23:18:15.225659;151;33268.9;372;2024;7;3;10.412408363297155
2024-07-19 23:18:15.225659;128;24051.6;327;2024;7;4;10.087998377798755
2024-07-20 23:18:15.225659;137;25796.30001;341;2024;7;5;10.15802511465824
2024-07-21 23:18:15.225659;145;28100.1;383;2024;7;6;10.24356400046313
2024-07-22 23:18:15.225659;138;26349.90001;331;2024;7;0;10.179257709363435
2024-07-23 23:18:15.225659;151;27695.3;377;2024;7;1;10.229054109246407
2024-07-24 23:18:15.225659;165;31398.90001;405;2024;7;2;10.354559987496371
2024-07-25 23:18:15.225659;145;27698.1;352;2024;7;3;10.229155200672857
2024-07-26 23:18:15.225659;156;31356.0;385;2024;7;4;10.353192806623015
2024-07-27 23:18:15.225659;151;32192.0;374;2024;7;5;10.379504316595238
2024-07-28 23:18:15.225659;145;28301.5;379;2024;7;6;10.250705418952265
2024-07-29 23:18:15.225659;131;23910.10001;337;2024;7;0;10.08209806566764
2024-07-30 23:18:15.225659;136;26050.1;330;2024;7;1;10.167815272777524
2024-07-31 23:18:15.225659;131;26847.9;331;2024;7;2;10.197980130755141
2024-08-01 23:18:15.225659;146;28745.8;357;2024;8;3;10.266281735682881
2024-08-02 23:18:15.225659;118;23086.2;298;2024;8;4;10.047033630378676
2024-08-03 23:18:15.225659;126;24963.6;303;2024;8;5;10.125214100374945
2024-08-04 23:18:15.225659;120;21844.90001;292;2024;8;6;9.991768540353739
2024-08-05 23:18:15.225659;144;29959.5;355;2024;8;0;10.307635126410455
2024-08-06 23:18:15.225659;123;23594.3;302;2024;8;1;10.068802818637828
2024-08-07 23:18:15.225659;138;29205.1;357;2024;8;2;10.282132870548537
2024-08-08 23:18:15.225659;132;27524.0;323;2024;8;3;10.22284996159088
2024-08-09 23:18:15.225659;148;30810.6;385;2024;8;4;10.335646521433508
2024-08-10 23:18:15.225659;170;33116.2;408;2024;8;5;10.407808063862596
2024-08-11 23:18:15.225659;133;25537.9;337;2024;8;6;10.147958058964408
2024-08-12 23:18:15.225659;119;26726.8;311;2024;8;0;10.193459501219012
2024-08-13 23:18:15.225659;122;23400.1;318;2024;8;1;10.060538308787935
2024-08-14 23:18:15.225659;142;29357.9;344;2024;8;2;10.287351016086532
2024-08-15 23:18:15.225659;140;27470.0;338;2024;8;3;10.220886181775843
2024-08-16 23:18:15.225659;141;33866.6;368;2024;8;4;10.430214084133784
2024-08-17 23:18:15.225659;128;22077.80001;301;2024;8;5;10.00237315154097
2024-08-18 23:18:15.225659;131;25436.00001;320;2024;8;6;10.14396008636524
2024-08-19 23:18:15.225659;152;25111.10001;350;2024;8;0;10.131105081071999
2024-08-20 23:18:15.225659;139;29397.60001;358;2024;8;1;10.288702333485483
2024-08-21 23:18:15.225659;124;23675.1;309;2024;8;2;10.072221379488129
2024-08-22 23:18:15.225659;128;24670.8;331;2024;8;3;10.113416169974817
2024-08-23 23:18:15.225659;148;27227.9;354;2024;8;4;10.212034188230467
2024-08-24 23:18:15.225659;161;31339.7;390;2024;8;5;10.352672851333836
2024-08-25 23:18:15.225659;133;26039.0;336;2024;8;6;10.167389096322506
2024-08-26 23:18:15.225659;145;28152.8;360;2024;8;0;10.24543761557636
2024-08-27 23:18:15.225659;133;31478.0;338;2024;8;1;10.357075935826021
2024-08-28 23:18:15.225659;160;37921.9;418;2024;8;2;10.543310430238007
2024-08-29 23:18:15.225659;150;27630.4;358;2024;8;3;10.226708086195874
2024-08-30 23:18:15.225659;153;34917.3;402;2024;8;4;10.460766326065176
2024-08-31 23:18:15.225659;133;25168.6;326;2024;8;5;10.13339219606824
2024-09-01 23:18:15.225659;128;24980.1;305;2024;9;6;10.125874817938229
2024-09-02 23:18:15.225659;129;24216.1;312;2024;9;0;10.094814274182612
2024-09-03 23:18:15.225659;144;30092.1;359;2024;9;1;10.312051188578009
2024-09-04 23:18:15.225659;141;26522.70001;353;2024;9;2;10.185793952290581
2024-09-05 23:18:15.225659;133;26007.90001;359;2024;9;3;10.166194066506499
2024-09-06 23:18:15.225659;123;25737.1;308;2024;9;4;10.155727663351836
2024-09-07 23:18:15.225659;159;30470.4;408;2024;9;5;10.324543817757181
2024-09-08 23:18:15.225659;144;27978.9;366;2024;9;6;10.23924167423167
2024-09-09 23:18:15.225659;132;21856.8;300;2024;9;0;9.992313116226782
2024-09-10 23:18:15.225659;124;24298.7;311;2024;9;1;10.09821928357342
2024-09-11 23:18:15.225659;166;33877.4;405;2024;9;2;10.43053292214906
2024-09-12 23:18:15.225659;119;26013.00001;304;2024;9;3;10.166390134008095
2024-09-13 23:18:15.225659;125;25002.5;309;2024;9;4;10.126771094051252
2024-09-14 23:18:15.225659;121;23218.90001;304;2024;9;5;10.05276494904106
2024-09-15 23:18:15.225659;147;28892.0;361;2024;9;6;10.271354630228974
2024-09-16 23:18:15.225659;119;20324.9;283;2024;9;0;9.919651213878465
2024-09-17 23:18:15.225659;139;28163.6;355;2024;9;1;10.245821149204176
2024-09-18 23:18:15.225659;145;28525.0;344;2024;9;2;10.258571231083367
2024-09-19 23:18:15.225659;143;30976.50001;355;2024;9;3;10.341016413813463
2024-09-20 23:18:15.225659;135;25715.50001;318;2024;9;4;10.15488808860965
2024-09-21 23:18:15.225659;148;30086.00002;379;2024;9;5;10.311848464421058
2024-09-22 23:18:15.225659;138;28464.9;350;2024;9;6;10.256462158661567
2024-09-23 23:18:15.225659;119;23479.6;286;2024;9;0;10.063929827278235
2024-09-24 23:18:15.225659;146;31012.40002;387;2024;9;1;10.342174648780079
2024-09-25 23:18:15.225659;135;26625.0;330;2024;9;2;10.189643460991862
2024-09-26 23:18:15.225659;124;21999.3;296;2024;9;3;9.998811368611115
2024-09-27 23:18:15.225659;123;24337.8;310;2024;9;4;10.09982706376494
2024-09-28 23:18:15.225659;117;22238.3;303;2024;9;5;10.009616273049032
2024-09-29 23:18:15.225659;132;26040.8;342;2024;9;6;10.167458218357485
2024-09-30 23:18:15.225659;136;25650.9;345;2024;9;0;10.152372921929642
2024-10-01 23:18:15.225659;145;26832.5;368;2024;10;1;10.197406385899379
2024-10-02 23:18:15.225659;122;25734.30001;310;2024;10;2;10.155618869683563
2024-10-03 23:18:15.225659;127;26136.5;318;2024;10;3;10.171126343736889
2024-10-04 23:18:15.225659;133;24842.5;310;2024;10;4;10.120351427893029
2024-10-05 23:18:15.225659;141;29330.6;341;2024;10;5;10.286420712137206
2024-10-06 23:18:15.225659;140;26065.7;323;2024;10;6;10.168413916636853
2024-10-07 23:18:15.225659;132;25624.0;320;2024;10;0;10.151323716440709
2024-10-08 23:18:15.225659;150;32054.40001;357;2024;10;1;10.375220935207949
2024-10-09 23:18:15.225659;132;26116.8;332;2024;10;2;10.170372353196855
2024-10-10 23:18:15.225659;159;30691.1;375;2024;10;3;10.331760571470275
2024-10-11 23:18:15.225659;130;22686.60001;313;2024;10;4;10.02957379915176
2024-10-12 23:18:15.225659;137;29965.9;351;2024;10;5;10.307848718190654
2024-10-13 23:18:15.225659;141;26403.5;336;2024;10;6;10.181289729154138
2024-10-14 23:18:15.225659;132;26451.0;314;2024;10;0;10.183087048794553
2024-10-15 23:18:15.225659;147;32653.4;379;2024;10;1;10.393734888258907
2024-10-16 23:18:15.225659;135;26807.2;342;2024;10;2;10.196463089848882
2024-10-17 23:18:15.225659;138;27013.4;333;2024;10;3;10.204125336148126
2024-10-18 23:18:15.225659;147;31454.4;366;2024;10;4;10.356325948502516
2024-10-19 23:18:15.225659;134;27667.6;330;2024;10;5;10.228053475187238
2024-10-20 23:18:15.225659;149;28488.8;368;2024;10;6;10.257301407460293
2024-10-21 23:18:15.225659;140;30712.80001;355;2024;10;0;10.332467344301543
2024-10-22 23:18:15.225659;139;29783.9;342;2024;10;1;10.30175683266249
2024-10-23 23:18:15.225659;132;27749.3;337;2024;10;2;10.231001929926954
2024-10-24 23:18:15.225659;118;25076.2;278;2024;10;3;10.12971434577112
2024-10-25 23:18:15.225659;125;26759.8;316;2024;10;4;10.194693409161525
2024-10-26 23:18:15.225659;160;30410.2;418;2024;10;5;10.322566240596574
2024-10-27 23:18:15.225659;118;23617.80001;303;2024;10;6;10.06979828448111
2024-10-28 23:18:15.225659;136;24927.7;343;2024;10;0;10.123775029149128
2024-10-29 23:18:15.225659;139;26412.6;365;2024;10;1;10.18163430800457
2024-10-30 23:18:15.225659;150;29069.1;355;2024;10;2;10.277465433519485
2024-10-31 23:18:15.225659;135;27211.6;314;2024;10;3;10.21143538031786
2024-11-01 23:18:15.225659;150;32313.20001;398;2024;11;4;10.383262041394893
2024-11-02 23:18:15.225659;158;32243.8;423;2024;11;5;10.381112068913225
2024-11-03 23:18:15.225659;148;28514.6;369;2024;11;6;10.258206584926343
2024-11-04 23:18:15.225659;131;24322.9;311;2024;11;0;10.099214685065624
2024-11-05 23:18:15.225659;127;25198.30001;303;2024;11;1;10.134571495732764
2024-11-06 23:18:15.225659;136;28519.40001;340;2024;11;2;10.258374900025947
2024-11-07 23:18:15.225659;134;26739.6;332;2024;11;3;10.193938288698888
2024-11-08 23:18:15.225659;142;29152.9;354;2024;11;4;10.280343973567021
2024-11-09 23:18:15.225659;134;28351.1;329;2024;11;5;10.252456380486624
2024-11-10 23:18:15.225659;139;24605.7;345;2024;11;6;10.110774042561399
2024-11-11 23:18:15.225659;136;29206.3;343;2024;11;0;10.282173957011581
2024-11-12 23:18:15.225659;144;28932.9;348;2024;11;1;10.272769197041999
2024-11-13 23:18:15.225659;128;24515.2;321;2024;11;2;10.10708940251002
2024-11-14 23:18:15.225659;140;31515.6;366;2024;11;3;10.358269670133337
2024-11-15 23:18:15.225659;147;28155.5;370;2024;11;4;10.245533512774637
2024-11-16 23:18:15.225659;139;25615.60001;342;2024;11;5;10.15099585821327
2024-11-17 23:18:15.225659;141;28822.5;355;2024;11;6;10.26894630562191
2024-11-18 23:18:15.225659;141;33167.2;375;2024;11;0;10.409346864565727
2024-11-19 23:18:15.225659;124;22960.6;312;2024;11;1;10.041578534416667
2024-11-20 23:18:15.225659;139;26005.20001;348;2024;11;2;10.16609025049917
2024-11-21 23:18:15.225659;143;27800.2;344;2024;11;3;10.232834464214752
2024-11-22 23:18:15.225659;126;25003.3;323;2024;11;4;10.126803089060033
2024-11-23 23:18:15.225659;128;27297.1;340;2024;11;5;10.214572381681466
2024-11-24 23:18:15.225659;137;24460.9;323;2024;11;6;10.10487208406577
2024-11-25 23:18:15.225659;129;27437.5;323;2024;11;0;10.219702415622619
2024-11-26 23:18:15.225659;136;27144.3;327;2024;11;1;10.208959198037553
2024-11-27 23:18:15.225659;138;24051.9;316;2024;11;2;10.08801085038505
2024-11-28 23:18:15.225659;137;27245.0;343;2024;11;3;10.212662000326006
2024-11-29 23:18:15.225659;154;30933.60001;381;2024;11;4;10.339630577866949
2024-11-30 23:18:15.225659;134;30966.40001;338;2024;11;5;10.340690317554166
2024-12-01 23:18:15.225659;133;28670.5;348;2024;12;6;10.263658877006531
2024-12-02 23:18:15.225659;141;26815.90001;349;2024;12;0;10.196787565144021
2024-12-03 23:18:15.225659;115;21903.0;280;2024;12;1;9.99442454752823
2024-12-04 23:18:15.225659;140;28906.3;368;2024;12;2;10.271849437359448
2024-12-05 23:18:15.225659;137;24794.8;327;2024;12;3;10.118429562972214
2024-12-06 23:18:15.225659;145;29815.1;374;2024;12;4;10.302803795057415
2024-12-07 23:18:15.225659;129;26259.6;310;2024;12;5;10.175824996034455
2024-12-08 23:18:15.225659;156;32656.60001;401;2024;12;6;10.393832879745986
2024-12-09 23:18:15.225659;163;31681.00001;426;2024;12;0;10.363503975564432
2024-12-10 23:18:15.225659;135;28100.2;344;2024;12;1;10.243567559036356
2024-12-11 23:18:15.225659;153;36377.2;419;2024;12;2;10.50172497311303
2024-12-12 23:18:15.225659;135;24711.7;318;2024;12;3;10.115072560516433
2024-12-13 23:18:15.225659;120;24026.0;316;2024;12;4;10.086933476991792
2024-12-14 23:18:15.225659;134;26647.2;329;2024;12;5;10.190476885099029
2024-12-15 23:18:15.225659;129;30679.4;332;2024;12;6;10.331379293205849
2024-12-16 23:18:15.225659;130;20578.7;317;2024;12;0;9.932060432022316
2024-12-17 23:18:15.225659;146;31559.9;368;2024;12;1;10.359674291663472
2024-12-18 23:18:15.225659;125;24388.3;319;2024;12;2;10.101899790511101
2024-12-19 23:18:15.225659;142;28748.2;364;2024;12;3;10.266365219751387
2024-12-20 23:18:15.225659;149;30456.7;368;2024;12;4;10.32409411473413
2024-12-21 23:18:15.225659;146;32126.5;359;2024;12;5;10.377467640181296
2024-12-22 23:18:15.225659;140;29024.2;358;2024;12;6;10.275919697153894
2024-12-23 23:18:15.225659;131;27636.1;325;2024;12;0;10.226914351971866
2024-12-24 23:18:15.225659;143;27661.1;358;2024;12;1;10.22781852424572
2024-12-25 23:18:15.225659;143;26399.1;366;2024;12;2;10.18112307700602
2024-12-26 23:18:15.225659;149;26904.3;356;2024;12;3;10.200078572205157
2024-12-27 23:18:15.225659;124;27166.1;321;2024;12;4;10.209761961353875
2024-12-28 23:18:15.225659;134;26953.9;328;2024;12;5;10.201920377992039
2024-12-29 23:18:15.225659;131;27275.9;320;2024;12;6;10.213795469136661
2024-12-30 23:18:15.225659;137;29811.4;330;2024;12;0;10.302679693327377
2024-12-31 23:18:15.225659;132;23689.8;303;2024;12;1;10.07284206610566
2025-01-01 23:18:15.225659;128;22574.40001;298;2025;1;2;10.024616097286565
2025-01-02 23:18:15.225659;147;26065.6;364;2025;1;3;10.168410080317265
2025-01-03 23:18:15.225659;139;26394.3;346;2025;1;4;10.180941242982101
2025-01-04 23:18:15.225659;146;29327.70001;364;2025;1;5;10.28632183811161
2025-01-05 23:18:15.225659;147;28695.7;357;2025;1;6;10.264537412558312
2025-01-06 23:18:15.225659;143;30728.3;357;2025;1;0;10.332971875821803
2025-01-07 23:18:15.225659;132;26021.8;335;2025;1;1;10.166728355808136
2025-01-08 23:18:15.225659;142;28205.3;345;2025;1;2;10.24730063623051
2025-01-09 23:18:15.225659;141;26660.8;352;2025;1;3;10.190987108332758
2025-01-10 23:18:15.225659;160;32731.5;395;2025;1;4;10.396123747101909
2025-01-11 23:18:15.225659;129;24320.80001;311;2025;1;5;10.099128346910312
2025-01-12 23:18:15.225659;136;27293.2;330;2025;1;6;10.214429504389004
2025-01-13 23:18:15.225659;152;29338.00001;377;2025;1;0;10.286672968294054
2025-01-14 23:18:15.225659;137;27161.00001;348;2025;1;1;10.209574217032175
2025-01-15 23:18:15.225659;151;27280.90001;367;2025;1;2;10.213978757992468
